title,year,number_ratings,average_rating,length,genres
Rolling to You,2018,"Weighted average of 2.83 based on 3,503 ratings",2.8,107 mins   More at IMDB TMDB,"Comedy, Romance"
Yuli,2018,"Weighted average of 3.45 based on 2,276 ratings",3.5,115 mins   More at IMDB TMDB,Drama
Kaybedenler Kulübü Yolda,2018,"Weighted average of 2.80 based on 3,243 ratings",2.8,96 mins   More at IMDB TMDB,"Drama, Comedy"
Josie,2018,"Weighted average of 2.34 based on 1,837 ratings",2.3,87 mins   More at IMDB TMDB,"Thriller, Drama"
Duck Duck Goose,2018,"Weighted average of 2.41 based on 2,586 ratings",2.4,91 mins   More at IMDB TMDB,"Comedy, Adventure, Family, Animation"
Diamond Dust,2018,"Weighted average of 3.62 based on 2,916 ratings",3.6,150 mins   More at IMDB TMDB,"Thriller, Drama, Mystery"
Bel Canto,2018,"Weighted average of 2.77 based on 1,892 ratings",2.8,100 mins   More at IMDB TMDB,"Drama, Thriller, Romance, Music, Politics And Human Rights, Intense Political And Terrorist Thrillers, Captivating Relationships And Charming Romance, Show All…"
Come Sunday,2018,"Weighted average of 3.07 based on 1,789 ratings",3.1,106 mins   More at IMDB TMDB,"Drama, Faith And Religion, Faith And Spiritual Journeys, Religious Faith, Sin, And Forgiveness, Show All…"
Boarding School,2018,"Weighted average of 2.92 based on 2,002 ratings",2.9,111 mins   More at IMDB TMDB,"Horror, Mystery, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Challenging Or Sexual Themes & Twists, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Still 17,2018,"Weighted average of 3.57 based on 2,704 ratings",3.6,960 mins   More at IMDB TMDB,"Drama, Mystery, Comedy, Crime"
The Crossing,2018,"Weighted average of 3.54 based on 1,657 ratings",3.5,99 mins   More at IMDB TMDB,Drama
Soni,2018,"Weighted average of 3.55 based on 1,781 ratings",3.6,97 mins   More at IMDB TMDB,"Crime, Drama"
The Invisibles,2018,"Weighted average of 3.48 based on 2,481 ratings",3.5,102 mins   More at IMDB TMDB,"Drama, Comedy"
Angels of Death,2018,"Weighted average of 3.35 based on 2,906 ratings",3.4,288 mins   More at IMDB TMDB,Animation
When the Angels Sleep,2018,"Weighted average of 2.41 based on 2,910 ratings",2.4,94 mins   More at IMDB TMDB,"Thriller, Crime, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Show All…"
Clergy,2018,"Weighted average of 3.49 based on 2,773 ratings",3.5,133 mins   More at IMDB TMDB,Drama
Neo Yokio: Pink Christmas,2018,"Weighted average of 3.54 based on 1,773 ratings",3.5,65 mins   More at IMDB TMDB,"Animation, Comedy"
Sui Dhaaga - Made in India,2018,"Weighted average of 3.15 based on 3,144 ratings",3.1,150 mins   More at IMDB TMDB,"Comedy, Family, Drama, Moving Relationship Stories, Bollywood Emotional Dramas, Touching And Sentimental Family Stories, Enduring Stories Of Family And Marital Drama, Heartbreaking And Moving Family Drama, Quirky And Endearing Relationships, Show All…"
Inuyashiki,2018,"Weighted average of 3.24 based on 1,920 ratings",3.2,127 mins   More at IMDB TMDB,"Fantasy, Adventure, Action, Science Fiction"
November 13: Attack on Paris,2018,"Weighted average of 3.97 based on 2,492 ratings",4.0,165 mins   More at IMDB TMDB,Documentary
Last Letter,2018,"Weighted average of 3.25 based on 1,213 ratings",3.2,113 mins   More at IMDB TMDB,"Romance, Drama"
(Girl)Friend,2018,"Weighted average of 2.82 based on 3,360 ratings",2.8,82 mins   More at IMDB TMDB,"Comedy, Romance"
¡Las Sandinistas!,2018,Weighted average of 3.75 based on 669 ratings,3.8,94 mins   More at IMDB TMDB,"History, Documentary"
Patrick,2018,"Weighted average of 2.60 based on 2,554 ratings",2.6,94 mins   More at IMDB TMDB,"Comedy, Family"
The Last Hangover,2018,"Weighted average of 3.15 based on 3,178 ratings",3.1,44 mins   More at IMDB TMDB,Comedy
The Thinning: New World Order,2018,"Weighted average of 1.96 based on 2,299 ratings",2.0,89 mins   More at IMDB TMDB,"Horror, Thriller, Drama, Action"
Our Body,2018,"Weighted average of 3.34 based on 1,000 ratings",3.3,93 mins   More at IMDB TMDB,Drama
The Lost Footage of Leah Sullivan,2018,"Weighted average of 2.78 based on 1,657 ratings",2.8,84 mins   More at IMDB TMDB,"Mystery, Crime, Horror, Thriller"
Solo,2018,"Weighted average of 2.33 based on 2,781 ratings",2.3,100 mins   More at IMDB TMDB,"Adventure, Drama, Thriller"
Catwalk: Tales from the Catshow Circuit,2018,"Weighted average of 3.30 based on 2,201 ratings",3.3,77 mins   More at IMDB TMDB,Documentary
Rosy,2018,"Weighted average of 2.86 based on 1,411 ratings",2.9,93 mins   More at IMDB TMDB,"Comedy, Thriller, Romance"
Aravinda Sametha… Veera Raghava,2018,"Weighted average of 3.30 based on 2,931 ratings",3.3,162 mins   More at IMDB TMDB,"Drama, Action, Epic Heroes, Bollywood Emotional Dramas, Show All…"
Jobe’z World,2018,"Weighted average of 3.23 based on 1,359 ratings",3.2,67 mins   More at IMDB TMDB,Comedy
Bharat Ane Nenu,2018,"Weighted average of 3.07 based on 3,553 ratings",3.1,173 mins   More at IMDB TMDB,"Drama, Action, Epic Heroes, Bollywood Emotional Dramas, Show All…"
Kedarnath,2018,"Weighted average of 3.13 based on 2,928 ratings",3.1,120 mins   More at IMDB TMDB,"Romance, Song And Dance, Bollywood Emotional Dramas, Show All…"
Boundaries,2018,"Weighted average of 3.02 based on 1,727 ratings",3.0,105 mins   More at IMDB TMDB,"Comedy, Drama"
What You Gonna Do When the World’s on Fire?,2018,"Weighted average of 3.51 based on 1,325 ratings",3.5,123 mins   More at IMDB TMDB,Documentary
Selfie from Hell,2018,"Weighted average of 1.42 based on 2,004 ratings",1.4,75 mins   More at IMDB TMDB,"Mystery, Horror"
Agatha and the Truth of Murder,2018,"Weighted average of 2.93 based on 2,325 ratings",2.9,93 mins   More at IMDB TMDB,"Mystery, Drama, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Noir And Dark Crime Dramas, Show All…"
Lionheart,2018,"Weighted average of 2.90 based on 1,532 ratings",2.9,95 mins   More at IMDB TMDB,"Drama, Comedy"
Citrus,2018,"Weighted average of 2.32 based on 2,836 ratings",2.3,288 mins   More at IMDB TMDB,"Animation, Drama, Comedy, Moving Relationship Stories, Touching And Sentimental Family Stories, Emotional LGBTQ Relationships, Emotional Teen Coming-Of-Age Stories, Captivating Relationships And Charming Romance, Emotional And Touching Family Dramas, Show All…"
Case Closed: Zero the Enforcer,2018,"Weighted average of 3.14 based on 2,766 ratings",3.1,110 mins   More at IMDB TMDB,"Mystery, Animation, Action, Crime"
Half the Picture,2018,Weighted average of 3.61 based on 705 ratings,3.6,94 mins   More at IMDB TMDB,Documentary
Ronnie Coleman: The King,2018,"Weighted average of 3.27 based on 2,864 ratings",3.3,93 mins   More at IMDB TMDB,Documentary
What Is Love?,2018,Weighted average of 3.41 based on 982 ratings,3.4,123 mins   More at IMDB TMDB,"Romance, Drama"
Cutterhead,2018,"Weighted average of 3.29 based on 1,946 ratings",3.3,84 mins   More at IMDB TMDB,Thriller
After the Rain,2018,"Weighted average of 3.67 based on 1,722 ratings",3.7,276 mins   More at IMDB TMDB,"Animation, Comedy, Drama"
Lake Placid: Legacy,2018,"Weighted average of 1.72 based on 1,981 ratings",1.7,93 mins   More at IMDB TMDB,"Action, Science Fiction, TV Movie, Horror, Horror, The Undead And Monster Classics, Sci-Fi Horror, Creatures, And Aliens, Sci-Fi Monster And Dinosaur Adventures, Chilling Experiments And Classic Monster Horror, Show All…"
My Little Pony: Equestria Girls - Forgotten Friendship,2018,"Weighted average of 3.30 based on 2,522 ratings",3.3,44 mins   More at IMDB TMDB,"Fantasy, Animation, Family"
Imaikkaa Nodigal,2018,"Weighted average of 3.26 based on 3,552 ratings",3.3,170 mins   More at IMDB TMDB,"Drama, Crime, Action, Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Bollywood Emotional Dramas, Show All…"
Ang Pangarap Kong Holdap,2018,"Weighted average of 3.20 based on 2,541 ratings",3.2,107 mins   More at IMDB TMDB,"Comedy, Crime"
Old Boys,2018,"Weighted average of 3.08 based on 1,809 ratings",3.1,96 mins   More at IMDB TMDB,Comedy
1991,2018,"Weighted average of 3.43 based on 2,737 ratings",3.4,102 mins   More at IMDB TMDB,"Comedy, Drama"
The Beauty Inside,2018,"Weighted average of 3.50 based on 2,459 ratings",3.5,960 mins   More at IMDB TMDB,"Drama, Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Captivating Relationships And Charming Romance, Charming Romances And Delightful Chemistry, Show All…"
Bori,2018,Weighted average of 3.61 based on 719 ratings,3.6,110 mins   More at IMDB TMDB,Drama
Race 3,2018,"Weighted average of 1.54 based on 3,262 ratings",1.5,160 mins   More at IMDB TMDB,"Adventure, Crime, Action, Thriller, Song And Dance, Bollywood Emotional Dramas, Show All…"
ReMastered: Tricky Dick & The Man in Black,2018,"Weighted average of 3.38 based on 2,290 ratings",3.4,58 mins   More at IMDB TMDB,"Documentary, Music"
The Fare,2018,"Weighted average of 3.17 based on 1,769 ratings",3.2,82 mins   More at IMDB TMDB,"Mystery, Thriller, Science Fiction, Moving Relationship Stories, Twisted Dark Psychological Thriller, Show All…"
Marvel Rising: Secret Warriors,2018,"Weighted average of 2.93 based on 1,866 ratings",2.9,80 mins   More at IMDB TMDB,"TV Movie, Science Fiction, Adventure, Comedy, Action, Animation, Family"
Dachra,2018,"Weighted average of 3.00 based on 1,501 ratings",3.0,113 mins   More at IMDB TMDB,Horror
The Girl Allergic to Wi-Fi,2018,"Weighted average of 2.80 based on 2,482 ratings",2.8,104 mins   More at IMDB TMDB,"Comedy, Romance"
Koode,2018,"Weighted average of 3.47 based on 2,514 ratings",3.5,155 mins   More at IMDB TMDB,"Romance, Drama"
Kickboxer: Retaliation,2018,"Weighted average of 2.39 based on 2,198 ratings",2.4,110 mins   More at IMDB TMDB,"Action, Drama, Epic Heroes, Intense Combat And Martial Arts, Show All…"
The Legend of Cocaine Island,2018,"Weighted average of 3.14 based on 2,394 ratings",3.1,83 mins   More at IMDB TMDB,Documentary
Jinn,2018,Weighted average of 3.18 based on 686 ratings,3.2,92 mins   More at IMDB TMDB,Drama
No Sleep ’Til Christmas,2018,"Weighted average of 2.59 based on 2,123 ratings",2.6,85 mins   More at IMDB TMDB,"TV Movie, Comedy, Romance"
Kolamavu Kokila,2018,"Weighted average of 3.41 based on 2,935 ratings",3.4,140 mins   More at IMDB TMDB,"Thriller, Comedy"
The Amityville Murders,2018,"Weighted average of 2.10 based on 1,927 ratings",2.1,97 mins   More at IMDB TMDB,Horror
School Babysitters,2018,"Weighted average of 3.86 based on 2,461 ratings",3.9,288 mins   More at IMDB TMDB,"Comedy, Animation"
Brother of the Year,2018,"Weighted average of 3.17 based on 2,851 ratings",3.2,125 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Café Funiculi Funicula,2018,"Weighted average of 3.33 based on 1,459 ratings",3.3,116 mins   More at IMDB TMDB,"Drama, Fantasy"
How to Be Really Bad,2018,"Weighted average of 2.70 based on 2,647 ratings",2.7,100 mins   More at IMDB TMDB,Comedy
Mothers’ Instinct,2018,"Weighted average of 3.18 based on 1,811 ratings",3.2,97 mins   More at IMDB TMDB,"Mystery, Thriller, Drama"
"Love, Chunibyo & Other Delusions! Take On Me",2018,"Weighted average of 3.62 based on 2,709 ratings",3.6,94 mins   More at IMDB TMDB,"Comedy, Fantasy, Animation"
Exterior/Night,2018,"Weighted average of 3.40 based on 1,955 ratings",3.4,95 mins   More at IMDB TMDB,"Drama, Adventure"
Some Time Later,2018,"Weighted average of 3.27 based on 1,925 ratings",3.3,96 mins   More at IMDB TMDB,"Science Fiction, Comedy"
UFO,2018,"Weighted average of 2.79 based on 2,263 ratings",2.8,88 mins   More at IMDB TMDB,"Science Fiction, Thriller, Action, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Show All…"
Nostalgia,2018,Weighted average of 3.00 based on 871 ratings,3.0,115 mins   More at IMDB TMDB,Drama
Combat Obscura,2018,"Weighted average of 3.66 based on 1,229 ratings",3.7,70 mins   More at IMDB TMDB,"Documentary, History, War"
Insect,2018,Weighted average of 3.37 based on 823 ratings,3.4,98 mins   More at IMDB TMDB,"Drama, Animation, Comedy"
Extremity,2018,"Weighted average of 2.29 based on 1,870 ratings",2.3,103 mins   More at IMDB TMDB,Horror
An Interview with God,2018,"Weighted average of 2.71 based on 2,017 ratings",2.7,97 mins   More at IMDB TMDB,"Drama, Mystery, Faith And Religion, Faith And Spiritual Journeys, Religious Faith, Sin, And Forgiveness, Show All…"
RuPaul’s Drag Race Holi-Slay Spectacular,2018,"Weighted average of 2.52 based on 2,553 ratings",2.5,41 mins   More at IMDB TMDB,Music
Don’t Leave Home,2018,"Weighted average of 2.70 based on 1,688 ratings",2.7,86 mins   More at IMDB TMDB,"Thriller, Mystery"
The Guest,2018,"Weighted average of 3.91 based on 1,676 ratings",3.9,"1,040 mins   More at IMDB TMDB","Mystery, Drama, Crime"
Blue Iguana,2018,"Weighted average of 2.59 based on 1,895 ratings",2.6,100 mins   More at IMDB TMDB,"Thriller, Comedy, Romance, Action"
Ode to the Goose,2018,Weighted average of 3.57 based on 847 ratings,3.6,122 mins   More at IMDB TMDB,Drama
Gundermann,2018,"Weighted average of 3.50 based on 2,211 ratings",3.5,128 mins   More at IMDB TMDB,Drama
Jim Button and Luke the Engine Driver,2018,"Weighted average of 3.15 based on 2,810 ratings",3.1,109 mins   More at IMDB TMDB,"Fantasy, Family, Adventure"
Reprisal,2018,"Weighted average of 1.83 based on 2,206 ratings",1.8,89 mins   More at IMDB TMDB,"Thriller, Adventure, Action, High Speed And Special Ops, Heists And Thrilling Action, Explosive And Action-Packed Heroes Vs. Villains, Violent Action, Guns, And Crime, Show All…"
Island of the Hungry Ghosts,2018,Weighted average of 3.64 based on 992 ratings,3.6,98 mins   More at IMDB TMDB,Documentary
The Father’s Shadow,2018,"Weighted average of 3.35 based on 1,303 ratings",3.3,92 mins   More at IMDB TMDB,"Drama, Horror, Fantasy"
A Family Tour,2018,"Weighted average of 3.49 based on 1,032 ratings",3.5,107 mins   More at IMDB TMDB,Drama
Science Fair,2018,"Weighted average of 3.73 based on 1,366 ratings",3.7,90 mins   More at IMDB TMDB,Documentary
Stalked by My Doctor: Patient’s Revenge,2018,"Weighted average of 3.19 based on 1,507 ratings",3.2,88 mins   More at IMDB TMDB,"Thriller, Horror, TV Movie"
Make Us Dream,2018,"Weighted average of 3.74 based on 2,434 ratings",3.7,104 mins   More at IMDB TMDB,Documentary
A Paris Education,2018,"Weighted average of 3.48 based on 1,279 ratings",3.5,136 mins   More at IMDB TMDB,Drama
Rottentail,2018,"Weighted average of 1.93 based on 2,043 ratings",1.9,104 mins   More at IMDB TMDB,"Horror, Comedy"
"Party Hard, Die Young",2018,"Weighted average of 2.46 based on 1,841 ratings",2.5,90 mins   More at IMDB TMDB,"Horror, Thriller"
Pope Francis: A Man of His Word,2018,"Weighted average of 3.24 based on 1,600 ratings",3.2,96 mins   More at IMDB TMDB,"Documentary, Faith And Religion, Religious Faith, Sin, And Forgiveness, Faith And Spiritual Journeys, Show All…"
Rams,2018,"Weighted average of 3.79 based on 1,467 ratings",3.8,74 mins   More at IMDB TMDB,Documentary
The World Is Full of Secrets,2018,Weighted average of 3.36 based on 697 ratings,3.4,98 mins   More at IMDB TMDB,"Horror, Drama"
Flower Boy: A Conversation,2018,"Weighted average of 4.12 based on 1,290 ratings",4.1,58 mins   More at IMDB TMDB,Documentary
Werewolf,2018,"Weighted average of 3.14 based on 1,511 ratings",3.1,88 mins   More at IMDB TMDB,"Horror, War"
A Family Submerged,2018,"Weighted average of 3.32 based on 1,250 ratings",3.3,91 mins   More at IMDB TMDB,Drama
Distorted,2018,"Weighted average of 1.98 based on 1,883 ratings",2.0,90 mins   More at IMDB TMDB,"Thriller, Action, Mystery, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Show All…"
"To Each, Her Own",2018,"Weighted average of 2.25 based on 2,172 ratings",2.3,95 mins   More at IMDB TMDB,"Romance, Comedy"
Papi Chulo,2018,"Weighted average of 3.20 based on 1,487 ratings",3.2,98 mins   More at IMDB TMDB,"Comedy, Drama"
CoinCoin and the Extra-Humans,2018,"Weighted average of 3.82 based on 1,345 ratings",3.8,208 mins   More at IMDB TMDB,"Drama, Comedy"
Grand Blue Dreaming,2018,"Weighted average of 3.83 based on 2,391 ratings",3.8,288 mins   More at IMDB TMDB,"Animation, Comedy"
Seven in Heaven,2018,"Weighted average of 2.32 based on 2,033 ratings",2.3,94 mins   More at IMDB TMDB,"Horror, Underdogs And Coming Of Age, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Show All…"
Goodachari,2018,"Weighted average of 3.48 based on 2,861 ratings",3.5,147 mins   More at IMDB TMDB,"Action, Thriller, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Bollywood Emotional Dramas, Show All…"
"Summer Days, Summer Nights",2018,"Weighted average of 2.89 based on 1,481 ratings",2.9,124 mins   More at IMDB TMDB,"Romance, Drama"
"Dykes, Camera, Action!",2018,Weighted average of 3.65 based on 469 ratings,3.6,58 mins   More at IMDB TMDB,Documentary
Love At Least,2018,Weighted average of 3.51 based on 768 ratings,3.5,109 mins   More at IMDB TMDB,"Drama, Romance"
