title,year,number_ratings,average_rating,length,genres
A Karate Christmas Miracle,2019,Weighted average of 2.46 based on 689 ratings,2.5,81 mins   More at IMDB TMDB,"Drama, Family, Action"
All You Need is Crime,2019,"Weighted average of 3.02 based on 1,729 ratings",3.0,98 mins   More at IMDB TMDB,Comedy
Sea of Shadows,2019,Weighted average of 3.57 based on 788 ratings,3.6,106 mins   More at IMDB TMDB,Documentary
The Crack: Inception,2019,Weighted average of 3.40 based on 904 ratings,3.4,117 mins   More at IMDB TMDB,"Drama, Thriller"
Jo Koy: Comin’ In Hot,2019,"Weighted average of 3.40 based on 1,330 ratings",3.4,60 mins   More at IMDB TMDB,Comedy
Sijjin 6,2019,"Weighted average of 2.48 based on 1,456 ratings",2.5,95 mins   More at IMDB TMDB,Horror
My Extraordinary Summer with Tess,2019,"Weighted average of 3.48 based on 1,084 ratings",3.5,80 mins   More at IMDB TMDB,Drama
His - I Didn’t Think I Would Fall in Love,2019,Weighted average of 3.63 based on 852 ratings,3.6,125 mins   More at IMDB TMDB,Drama
Jim Gaffigan: Quality Time,2019,"Weighted average of 3.56 based on 1,270 ratings",3.6,75 mins   More at IMDB TMDB,Comedy
Simon’s Got a Gift,2019,"Weighted average of 3.36 based on 1,221 ratings",3.4,103 mins   More at IMDB TMDB,"Romance, Fantasy, Family"
The Zoya Factor,2019,"Weighted average of 2.61 based on 1,431 ratings",2.6,134 mins   More at IMDB TMDB,Romance
This Is Not a Movie: Robert Fisk and the Politics of Truth,2019,Weighted average of 3.72 based on 693 ratings,3.7,109 mins   More at IMDB TMDB,"History, Documentary"
Batla House,2019,"Weighted average of 3.13 based on 1,533 ratings",3.1,146 mins   More at IMDB TMDB,"Action, Thriller, Drama, Politics And Human Rights, Intense Political And Terrorist Thrillers, Bollywood Emotional Dramas, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
Dementer,2019,Weighted average of 2.72 based on 751 ratings,2.7,80 mins   More at IMDB TMDB,Horror
Blade of the Immortal,2019,Weighted average of 3.71 based on 626 ratings,3.7,576 mins   More at IMDB TMDB,"Drama, Animation"
Goldie,2019,Weighted average of 3.20 based on 783 ratings,3.2,88 mins   More at IMDB TMDB,Drama
A Dramatic Film,2019,Weighted average of 3.44 based on 656 ratings,3.4,114 mins   More at IMDB TMDB,Documentary
Kavaludaari,2019,"Weighted average of 3.46 based on 1,293 ratings",3.5,145 mins   More at IMDB TMDB,"Crime, Mystery, Thriller"
Nuclear,2019,Weighted average of 3.00 based on 580 ratings,3.0,92 mins   More at IMDB TMDB,Drama
The Utah Cabin Murders,2019,"Weighted average of 1.77 based on 1,205 ratings",1.8,85 mins   More at IMDB TMDB,"Horror, Crime"
Valhalla,2019,"Weighted average of 2.62 based on 1,078 ratings",2.6,105 mins   More at IMDB TMDB,"Adventure, Fantasy"
Sai de Baixo: O Filme,2019,"Weighted average of 2.51 based on 1,496 ratings",2.5,85 mins   More at IMDB TMDB,Comedy
Lillian,2019,Weighted average of 3.48 based on 787 ratings,3.5,130 mins   More at IMDB TMDB,Drama
Redoubt,2019,Weighted average of 3.52 based on 453 ratings,3.5,134 mins   More at IMDB TMDB,"Adventure, Fantasy"
Trading Paint,2019,Weighted average of 2.32 based on 963 ratings,2.3,87 mins   More at IMDB TMDB,"Drama, Action, Moving Relationship Stories, Adrenaline-Fueled Action And Fast Cars, Show All…"
Rise of the Machine Girls,2019,Weighted average of 3.05 based on 561 ratings,3.0,75 mins   More at IMDB TMDB,"Action, Horror, Science Fiction, Comedy"
Idol,2019,Weighted average of 3.14 based on 852 ratings,3.1,144 mins   More at IMDB TMDB,Thriller
The Ringmaster,2019,Weighted average of 3.25 based on 743 ratings,3.3,88 mins   More at IMDB TMDB,Documentary
General Commander,2019,"Weighted average of 1.86 based on 1,084 ratings",1.9,85 mins   More at IMDB TMDB,Action
Foxtrot Six,2019,"Weighted average of 2.94 based on 1,156 ratings",2.9,114 mins   More at IMDB TMDB,"Science Fiction, Action, Epic Heroes, Explosive And Action-Packed Heroes Vs. Villains, Superheroes In Action-Packed Battles With Villains, Intense Combat And Martial Arts, Show All…"
Louis Theroux: The Night in Question,2019,"Weighted average of 3.60 based on 1,164 ratings",3.6,59 mins   More at IMDB TMDB,Documentary
The Queen of the Lizards,2019,Weighted average of 3.24 based on 794 ratings,3.2,63 mins   More at IMDB TMDB,"Comedy, Science Fiction"
Arthdal Chronicles,2019,"Weighted average of 3.70 based on 1,055 ratings",3.7,"1,080 mins   More at IMDB TMDB","Drama, Epic History And Literature, Fantasy Adventure, Heroism, And Swordplay, Historical Battles And Epic Heroism, Show All…"
Jeune Juliette,2019,"Weighted average of 3.25 based on 1,036 ratings",3.3,97 mins   More at IMDB TMDB,"Comedy, Drama"
The Disappearance of My Mother,2019,Weighted average of 3.60 based on 704 ratings,3.6,94 mins   More at IMDB TMDB,Documentary
"A Dark, Dark Man",2019,Weighted average of 3.50 based on 821 ratings,3.5,130 mins   More at IMDB TMDB,Drama
An Accidental Studio,2019,Weighted average of 3.49 based on 671 ratings,3.5,94 mins   More at IMDB TMDB,Documentary
Ravage,2019,"Weighted average of 2.62 based on 1,103 ratings",2.6,84 mins   More at IMDB TMDB,"Horror, Thriller, Intense Violence And Sexual Transgression, Graphic Violence And Brutal Revenge, Gory, Gruesome, And Slasher Horror, Extreme Gory Horror And Cannibalism, Show All…"
29 Needles,2019,Weighted average of 3.07 based on 200 ratings,3.1,95 mins   More at IMDB TMDB,Horror
Dreamland,2019,Weighted average of 2.98 based on 621 ratings,3.0,92 mins   More at IMDB TMDB,"Comedy, Horror, Fantasy, Mystery"
The Secret Men Club,2019,"Weighted average of 2.91 based on 1,664 ratings",2.9,99 mins   More at IMDB TMDB,Comedy
Love Action Drama,2019,"Weighted average of 2.72 based on 1,734 ratings",2.7,142 mins   More at IMDB TMDB,"Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Show All…"
Watching,2019,Weighted average of 3.02 based on 901 ratings,3.0,97 mins   More at IMDB TMDB,"Thriller, Horror"
Divaldo: O Mensageiro da Paz,2019,"Weighted average of 3.52 based on 1,218 ratings",3.5,118 mins   More at IMDB TMDB,Drama
Judgementall Hai Kya,2019,"Weighted average of 2.97 based on 1,374 ratings",3.0,153 mins   More at IMDB TMDB,"Drama, Comedy, Thriller, Thrillers And Murder Mysteries, Twisted Dark Psychological Thriller, Suspenseful Crime Thrillers, Show All…"
Semper Fi,2019,"Weighted average of 2.97 based on 1,122 ratings",3.0,100 mins   More at IMDB TMDB,"Drama, Action, War And Historical Adventure, Military Combat And Heroic Soldiers, Show All…"
The Moneychanger,2019,Weighted average of 3.26 based on 803 ratings,3.3,97 mins   More at IMDB TMDB,"Comedy, Drama"
Braking for Whales,2019,Weighted average of 2.89 based on 744 ratings,2.9,103 mins   More at IMDB TMDB,"Drama, Comedy"
A Serial Killer’s Guide to Life,2019,Weighted average of 2.85 based on 986 ratings,2.8,81 mins   More at IMDB TMDB,"Crime, Comedy, Thriller"
Balkan Line,2019,"Weighted average of 3.03 based on 1,277 ratings",3.0,130 mins   More at IMDB TMDB,"Action, Drama, War, War And Historical Adventure, Military Combat And Heroic Soldiers, Historical Battles And Epic Heroism, Political Drama, Patriotism, And War, Politics, Propaganda, And Political Documentaries, Nazis And World War II, Show All…"
American Hangman,2019,"Weighted average of 2.83 based on 1,145 ratings",2.8,99 mins   More at IMDB TMDB,"Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Show All…"
Searching Eva,2019,Weighted average of 3.31 based on 793 ratings,3.3,85 mins   More at IMDB TMDB,Documentary
Love Live! Sunshine!! The School Idol Movie Over the Rainbow,2019,"Weighted average of 3.55 based on 1,060 ratings",3.5,100 mins   More at IMDB TMDB,"Comedy, Music, Animation"
Present.Perfect.,2019,Weighted average of 3.38 based on 451 ratings,3.4,124 mins   More at IMDB TMDB,Documentary
Psychopath Diary,2019,Weighted average of 3.65 based on 788 ratings,3.6,"1,280 mins   More at IMDB TMDB","Comedy, Crime, Mystery"
The Car: Road to Revenge,2019,Weighted average of 2.27 based on 847 ratings,2.3,89 mins   More at IMDB TMDB,"Horror, Science Fiction, Action, Thriller, Horror, The Undead And Monster Classics, Violent Action, Guns, And Crime, Gory, Gruesome, And Slasher Horror, Gothic And Eerie Haunting Horror, Brutal, Violent Prison Drama, Thought-Provoking Sci-Fi Action And Future Technology, Show All…"
The Bonfire of Destiny,2019,"Weighted average of 3.72 based on 1,220 ratings",3.7,416 mins   More at IMDB TMDB,"Drama, Politics And Human Rights, Lavish Dramas And Sumptuous Royalty, Passion And Romance, Enduring Stories Of Family And Marital Drama, Exciting Spy Thrillers With Tense Intrigue, Powerful Poetic And Passionate Drama, Show All…"
Antoine Griezmann: The Making of a Legend,2019,"Weighted average of 3.11 based on 1,446 ratings",3.1,60 mins   More at IMDB TMDB,Documentary
Pretty Boys,2019,"Weighted average of 3.25 based on 1,335 ratings",3.2,100 mins   More at IMDB TMDB,"Comedy, Drama"
Cemetery,2019,Weighted average of 3.37 based on 728 ratings,3.4,85 mins   More at IMDB TMDB,Adventure
Hell Girl,2019,Weighted average of 3.12 based on 515 ratings,3.1,107 mins   More at IMDB TMDB,"Fantasy, Horror"
Teacher,2019,Weighted average of 3.08 based on 866 ratings,3.1,100 mins   More at IMDB TMDB,Drama
Britt-Marie Was Here,2019,"Weighted average of 3.03 based on 1,206 ratings",3.0,98 mins   More at IMDB TMDB,"Comedy, Drama"
The Relative Worlds,2019,Weighted average of 2.78 based on 935 ratings,2.8,93 mins   More at IMDB TMDB,"Fantasy, Action, Science Fiction, Romance, Animation, Drama"
Portals,2019,Weighted average of 2.48 based on 707 ratings,2.5,85 mins   More at IMDB TMDB,"Horror, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Sci-Fi Horror, Creatures, And Aliens, Show All…"
Transnistria,2019,Weighted average of 3.49 based on 479 ratings,3.5,93 mins   More at IMDB TMDB,Documentary
Kill It,2019,Weighted average of 3.51 based on 907 ratings,3.5,720 mins   More at IMDB TMDB,"Drama, Crime, Mystery"
Awake,2019,"Weighted average of 2.38 based on 1,251 ratings",2.4,92 mins   More at IMDB TMDB,"Action, Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Twisted Dark Psychological Thriller, Noir And Dark Crime Dramas, Show All…"
Rebels,2019,"Weighted average of 3.12 based on 1,459 ratings",3.1,87 mins   More at IMDB TMDB,Comedy
Transparent: Musicale Finale,2019,Weighted average of 3.15 based on 974 ratings,3.2,102 mins   More at IMDB TMDB,"TV Movie, Drama, Comedy, Music"
Among the Shadows,2019,Weighted average of 2.10 based on 647 ratings,2.1,90 mins   More at IMDB TMDB,"Horror, Crime, Thriller"
Skyman,2019,Weighted average of 3.08 based on 553 ratings,3.1,92 mins   More at IMDB TMDB,"Horror, Science Fiction"
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,2019,"Weighted average of 3.07 based on 1,390 ratings",3.1,82 mins   More at IMDB TMDB,"Action, Adventure, Romance, Comedy, Fantasy, Animation"
Baby Jane,2019,Weighted average of 2.92 based on 628 ratings,2.9,93 mins   More at IMDB TMDB,"Romance, Drama"
The Gasoline Thieves,2019,Weighted average of 3.31 based on 984 ratings,3.3,93 mins   More at IMDB TMDB,"Drama, Crime"
MAL·MO·E: The Secret Mission,2019,Weighted average of 3.44 based on 925 ratings,3.4,135 mins   More at IMDB TMDB,"Drama, History, Comedy"
Entangled,2019,Weighted average of 2.66 based on 816 ratings,2.7,93 mins   More at IMDB TMDB,"Science Fiction, Thriller, Drama"
Circus of Life,2019,Weighted average of 3.61 based on 767 ratings,3.6,144 mins   More at IMDB TMDB,Drama
She Never Died,2019,Weighted average of 3.06 based on 725 ratings,3.1,89 mins   More at IMDB TMDB,"Fantasy, Action, Crime, Horror"
Radioflash,2019,"Weighted average of 2.40 based on 1,074 ratings",2.4,103 mins   More at IMDB TMDB,"Thriller, Drama, Monsters, Aliens, Sci-Fi And The Apocalypse, Twisted Dark Psychological Thriller, Show All…"
The New ‘On Cinema’ Oscar Special,2019,Weighted average of 4.01 based on 795 ratings,4.0,150 mins   More at TMDB,No genres available
The Tashkent Files,2019,"Weighted average of 3.19 based on 1,210 ratings",3.2,144 mins   More at IMDB TMDB,"Thriller, Mystery, Drama, History, Politics And Human Rights, Riveting Political And Presidential Drama, Politics, Propaganda, And Political Documentaries, Intense Political And Terrorist Thrillers, Show All…"
Under the Same Roof,2019,"Weighted average of 2.67 based on 1,558 ratings",2.7,97 mins   More at IMDB TMDB,Comedy
Shanghai Fortress,2019,"Weighted average of 2.21 based on 1,136 ratings",2.2,107 mins   More at IMDB TMDB,"War, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Dangerous Technology And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Thought-Provoking Sci-Fi Action And Future Technology, Bravery In War, Show All…"
Push,2019,Weighted average of 3.45 based on 842 ratings,3.5,92 mins   More at IMDB TMDB,Documentary
Fahim,2019,"Weighted average of 3.26 based on 1,311 ratings",3.3,107 mins   More at IMDB TMDB,"Comedy, Family, Drama"
No Data Plan,2019,Weighted average of 3.31 based on 457 ratings,3.3,70 mins   More at IMDB TMDB,Documentary
Christmas at Dollywood,2019,Weighted average of 2.71 based on 822 ratings,2.7,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Deion’s Double Play,2019,"Weighted average of 3.27 based on 1,203 ratings",3.3,60 mins   More at IMDB TMDB,Documentary
Habibie & Ainun 3,2019,"Weighted average of 3.29 based on 1,610 ratings",3.3,121 mins   More at IMDB TMDB,"History, Drama, Romance"
Run This Town,2019,Weighted average of 2.77 based on 686 ratings,2.8,99 mins   More at IMDB TMDB,Drama
143 Sahara Street,2019,Weighted average of 3.64 based on 696 ratings,3.6,90 mins   More at IMDB TMDB,Documentary
All About Yves,2019,"Weighted average of 3.05 based on 1,287 ratings",3.0,107 mins   More at IMDB TMDB,Comedy
Martha: A Picture Story,2019,Weighted average of 3.74 based on 641 ratings,3.7,82 mins   More at IMDB TMDB,Documentary
Bullets of Justice,2019,Weighted average of 2.86 based on 689 ratings,2.9,79 mins   More at IMDB TMDB,"Comedy, Science Fiction, Horror, Action, War"
L♡DK: Two Loves Under One Roof,2019,"Weighted average of 2.93 based on 1,055 ratings",2.9,107 mins   More at IMDB TMDB,Romance
The Rise of the Synths,2019,Weighted average of 3.36 based on 734 ratings,3.4,82 mins   More at IMDB TMDB,Documentary
The Secret Life of My Secretary,2019,"Weighted average of 3.35 based on 1,174 ratings",3.3,960 mins   More at IMDB TMDB,Comedy
Ghost Strata,2019,Weighted average of 3.34 based on 763 ratings,3.3,45 mins   More at IMDB TMDB,Documentary
Advocate,2019,Weighted average of 3.62 based on 453 ratings,3.6,108 mins   More at IMDB TMDB,Documentary
Prélude,2019,Weighted average of 3.18 based on 471 ratings,3.2,95 mins   More at IMDB TMDB,Drama
Girl with No Mouth,2019,Weighted average of 3.05 based on 715 ratings,3.0,97 mins   More at IMDB TMDB,"Horror, Fantasy, Adventure"
Rushing Green with Horses,2019,Weighted average of 3.67 based on 239 ratings,3.7,86 mins   More at IMDB TMDB,Documentary
The Infiltrators,2019,Weighted average of 3.40 based on 603 ratings,3.4,95 mins   More at IMDB TMDB,"Documentary, Drama"
Rom,2019,Weighted average of 3.38 based on 766 ratings,3.4,79 mins   More at IMDB TMDB,"Action, Drama"
A Confession,2019,Weighted average of 3.57 based on 922 ratings,3.6,270 mins   More at IMDB TMDB,"Drama, Crime, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Gripping, Intense Violent Crime, Violent Crime And Drugs, Show All…"
Sonora: The Devil’s Highway,2019,"Weighted average of 3.19 based on 1,189 ratings",3.2,95 mins   More at IMDB TMDB,"Western, Drama, Thriller"
American Woman,2019,Weighted average of 3.09 based on 365 ratings,3.1,85 mins   More at IMDB TMDB,"Crime, Drama"
438 Days,2019,"Weighted average of 3.44 based on 1,306 ratings",3.4,124 mins   More at IMDB TMDB,"Thriller, History, Drama"
Northwood Pie,2019,Weighted average of 3.39 based on 247 ratings,3.4,75 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
At the Video Store,2019,Weighted average of 3.38 based on 457 ratings,3.4,72 mins   More at IMDB TMDB,Documentary
The Captain,2019,"Weighted average of 2.86 based on 1,134 ratings",2.9,111 mins   More at IMDB TMDB,"Family, Thriller, Action, Adventure"
Volare,2019,"Weighted average of 3.21 based on 1,166 ratings",3.2,97 mins   More at IMDB TMDB,Drama
Head Burst,2019,Weighted average of 3.37 based on 700 ratings,3.4,99 mins   More at IMDB TMDB,Drama
The App,2019,"Weighted average of 1.81 based on 1,119 ratings",1.8,79 mins   More at IMDB TMDB,"Drama, Science Fiction"
"The Good, The Bad, The Hungry",2019,Weighted average of 3.32 based on 954 ratings,3.3,77 mins   More at IMDB TMDB,Documentary
Makmum,2019,"Weighted average of 2.68 based on 1,428 ratings",2.7,91 mins   More at IMDB TMDB,Horror
Mine 9,2019,"Weighted average of 2.94 based on 1,016 ratings",2.9,83 mins   More at IMDB TMDB,"Drama, Thriller"
Nocturnal,2019,Weighted average of 3.36 based on 721 ratings,3.4,86 mins   More at IMDB TMDB,Drama
Perfect 10,2019,Weighted average of 3.37 based on 858 ratings,3.4,84 mins   More at IMDB TMDB,Drama
Dybbuk Box: True Story of Chris Chambers,2019,Weighted average of 2.31 based on 965 ratings,2.3,60 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Show All…"
Mafia Is Not What It Used to Be,2019,Weighted average of 3.58 based on 773 ratings,3.6,111 mins   More at IMDB TMDB,Documentary
Susi Susanti: Love All,2019,"Weighted average of 3.38 based on 1,236 ratings",3.4,96 mins   More at IMDB TMDB,"History, Drama"
The Viewing Booth,2019,Weighted average of 3.57 based on 447 ratings,3.6,70 mins   More at IMDB TMDB,Documentary
