title,year,number_ratings,average_rating,length,genres
Revolver Mind,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Drama, Crime"
Terrortory 2,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Horror
Piano to Zanskar,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
"While You Live, Shine",2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Music, Documentary"
The Silk and the Flame,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
The Soul Conductor,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Thriller, Horror"
Savages: The Story of Human Zoos,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"History, Documentary"
The La Llorona Curse,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Horror
Drama,2018,Weighted average of 2.69 based on 275 ratings,2.7,146 mins   More at IMDB TMDB,Comedy
Amalia,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Thriller, Horror, Science Fiction, Romance"
Umutwe W’Inkuba,2018,No number of ratings available,No average rating available,80 mins   More at TMDB,"Action, Comedy, Drama"
Musical Utena ~ Bud of the White Rose,2018,No number of ratings available,No average rating available,133 mins   More at TMDB,"Fantasy, Drama, Comedy, Music, Action"
Spheres,2018,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,Documentary
Project: Antarctica,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Annanukku Jey,2018,Weighted average of 3.15 based on 220 ratings,3.2,111 mins   More at IMDB TMDB,"Drama, Comedy"
Taste Me: Death-scort Service Part 3,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Horror
Intensive Care,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Action
"Verpiss Dich, Schneewittchen",2018,Weighted average of 2.64 based on 214 ratings,2.6,88 mins   More at IMDB TMDB,Comedy
Texas Cotton,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Mystery, Western, Crime"
The Year of the Plague,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Horror, Comedy, Science Fiction"
Uchu Sentai Kyuranger vs. Space Squad,2018,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,"Adventure, Science Fiction, Action"
First We Take Brooklyn,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Crime"
Moon Hotel Kabul,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
Agalmatophilia,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Drama, Comedy, Fantasy"
Christmas on the Coast,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Romance, Drama, TV Movie"
Occult Angel,2018,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,"Mystery, Drama, Horror"
Jawani Phir Nahi Ani 2,2018,No number of ratings available,No average rating available,165 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
Stripped,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Drama
Byomkesh Gotro,2018,Weighted average of 3.16 based on 206 ratings,3.2,136 mins   More at IMDB TMDB,"Thriller, Mystery"
The Kinks - Echoes of a World,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,"Documentary, Music"
When You Wish Upon a Pickle: A Sesame Street Special,2018,No number of ratings available,No average rating available,48 mins   More at IMDB TMDB,No genres available
Agave: The Spirit of a Nation,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Welcome to Heal Inn,2018,No number of ratings available,No average rating available,48 mins   More at IMDB TMDB,No genres available
Mimesis: Nosferatu,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Horror
Morning Show Mysteries: Mortal Mishaps,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"TV Movie, Mystery"
Daana Paani,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Family
Saints Rest,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Drama, Music"
Finke: There & Back,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
Sinatra in Palm Springs,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
Trico Tri Happy Halloween,2018,No number of ratings available,No average rating available,More at IMDB TMDB,"Comedy, Horror, Family"
Wretch,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Horror
Bostofrio,2018,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,Documentary
Throwback Holiday,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Comedy, Family, Drama"
Spitak,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Action, Drama"
Django: Sangre de mi sangre,2018,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,"Crime, Action, Drama"
All Eyes on Lenzi: The Life and Times of the Italian Exploitation Titan,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Kamen Rider Amazons Season 2 the Movie: Reincarnation,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,"Drama, Horror, Action, Science Fiction"
Bearkittens,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,"Comedy, Crime"
Pickings,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Action, Crime, Drama, Mystery, Thriller"
The Best Thing You Can Do with Your Life,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
The Truk,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Drama
My Story,2018,Weighted average of 2.65 based on 223 ratings,2.6,139 mins   More at IMDB TMDB,Romance
"Signed, Sealed, Delivered: The Road Less Traveled",2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"TV Movie, Drama, Comedy"
Finest Hour,2018,No number of ratings available,No average rating available,155 mins   More at TMDB,"Thriller, War, History, Drama, Action"
The Garden Apartment,2018,No number of ratings available,No average rating available,77 mins   More at TMDB,Drama
Magnetick Pathways,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Drama
The Psychics,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Thriller, Drama, Horror"
Wasted Talent,2018,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,Documentary
The Corporate Coup D’État,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
The Hastrman,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Drama, Fantasy, Mystery, Romance, Thriller"
I Speak for the Dead: The Legacy of Jigsaw,2018,No number of ratings available,No average rating available,81 mins   More at TMDB,"Documentary, Horror"
I Dream of Dance,2018,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,Documentary
The Sweet Requiem,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Drama
Challenge of Five Gauntlets,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Action
Eight Out of Ten,2018,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Drama
The Cat Rescuers,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
O Homem que Parou o Tempo,2018,No number of ratings available,No average rating available,64 mins   More at IMDB TMDB,"Drama, Science Fiction"
Carry on Jatta 2,2018,Weighted average of 3.13 based on 214 ratings,3.1,149 mins   More at IMDB TMDB,"Comedy, Romance"
Anitomo,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Romance, Comedy"
Looking for Lennon,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Music, Documentary"
The Manor,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Horror
The Jazz Ambassadors,2018,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Documentary
Ultraman R/B,2018,No number of ratings available,No average rating available,600 mins   More at IMDB TMDB,No genres available
The Jupiter Enigma,2018,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,Documentary
Inttelligent,2018,Weighted average of 2.61 based on 257 ratings,2.6,130 mins   More at IMDB TMDB,"Action, Drama, Comedy"
When Calls the Heart: The Greatest Christmas Blessing,2018,No number of ratings available,No average rating available,120 mins   More at TMDB,No genres available
Die Wunderübung,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Romance, Comedy"
Fear Bay,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Mystery, Thriller, TV Movie"
BOOM! A Film About the Sonics,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Music, Documentary"
Tortured for Christ,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,"History, Drama"
New Homeland,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
The Human Condition,2018,No number of ratings available,No average rating available,43 mins   More at IMDB TMDB,Drama
Family Business,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
Yo-kai Watch: Forever Friends,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Fantasy, Adventure, Animation"
Paranormal Farm 2 - Closer to The Truth,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Horror
After Leto,2018,No number of ratings available,No average rating available,48 mins   More at TMDB,Documentary
Cosa fai a Capodanno?,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Comedy
